,state,action_space,reward,Q,action
3087,"[0, 0]",l,0,-1.1927189324910624e-05,3
3088,"[0, 0]",l,0,-1.1915262135585713e-05,3
3089,"[0, 0]",l,0,-1.1903346873450127e-05,3
3090,"[0, 0]",l,0,-1.1891443526576677e-05,3
3091,"[0, 0]",l,0,-1.18795520830501e-05,3
3092,"[0, 0]",l,0,-1.186767253096705e-05,3
3093,"[0, 0]",l,0,-1.1855804858436083e-05,3
3094,"[0, 0]",l,0,-1.1843949053577647e-05,3
3095,"[0, 0]",l,0,-1.1832105104524069e-05,3
3096,"[0, 0]",l,0,-1.1820272999419546e-05,3
3097,"[0, 0]",l,0,-1.1808452726420127e-05,3
3098,"[0, 0]",l,0,-1.1796644273693706e-05,3
3099,"[0, 0]",l,0,-1.1784847629420013e-05,3
3100,"[0, 0]",l,0,-1.1773062781790594e-05,3
3101,"[0, 0]",l,0,-1.1761289719008803e-05,3
3102,"[0, 0]",l,0,-1.1749528429289794e-05,3
3103,"[0, 0]",l,0,-1.1737778900860505e-05,3
3104,"[0, 0]",l,0,-1.1726041121959644e-05,3
3105,"[0, 0]",l,0,-1.1714315080837684e-05,3
3106,"[0, 0]",l,0,-1.1702600765756846e-05,3
3107,"[0, 0]",l,0,-1.169089816499109e-05,3
3108,"[0, 0]",l,0,-1.1679207266826097e-05,3
3109,"[0, 0]",l,0,-1.1667528059559272e-05,3
3110,"[0, 0]",l,0,-1.1655860531499714e-05,3
3111,"[0, 0]",l,0,-1.1644204670968213e-05,3
3112,"[0, 0]",l,0,-1.1632560466297245e-05,3
3113,"[0, 0]",l,0,-1.1620927905830947e-05,3
3114,"[0, 0]",l,0,-1.1609306977925115e-05,3
3115,"[0, 0]",l,0,-1.159769767094719e-05,3
3116,"[0, 0]",l,0,-1.1586099973276243e-05,3
3117,"[0, 0]",l,0,-1.1574513873302967e-05,3
3118,"[0, 0]",l,0,-1.1562939359429665e-05,3
3119,"[0, 0]",l,0,-1.1551376420070236e-05,3
3120,"[0, 0]",l,0,-1.1539825043650165e-05,3
3121,"[0, 0]",l,0,-1.1528285218606515e-05,3
3122,"[0, 0]",l,0,-1.1516756933387908e-05,3
3123,"[0, 0]",l,0,-1.1505240176454521e-05,3
3124,"[0, 0]",l,0,-1.1493734936278066e-05,3
3125,"[0, 0]",l,0,-1.1482241201341789e-05,3
3126,"[0, 0]",l,0,-1.1470758960140447e-05,3
3127,"[0, 0]",l,0,-1.1459288201180307e-05,3
3128,"[0, 0]",l,0,-1.1447828912979127e-05,3
3129,"[0, 0]",l,0,-1.1436381084066147e-05,3
3130,"[0, 0]",l,0,-1.142494470298208e-05,3
3131,"[0, 0]",l,0,-1.1413519758279099e-05,3
3132,"[0, 0]",l,0,-1.140210623852082e-05,3
3133,"[0, 0]",l,0,-1.13907041322823e-05,3
3134,"[0, 0]",l,0,-1.1379313428150017e-05,3
3135,"[0, 0]",l,0,-1.1382953855534411e-05,3
3136,"[0, 0]",u,0,-1.3020138367948256e-05,0
3137,"[0, 0]",l,0,-1.1371570901678877e-05,3
3138,"[0, 0]",l,0,-1.1360199330777198e-05,3
3139,"[0, 0]",l,0,-1.136205166158853e-05,3
3140,"[0, 0]",r,0,-1.2819108117234545e-05,2
3141,"[1, 0]",l,0,-1.3206829519600914e-05,3
3142,"[0, 0]",l,0,-1.135068960992694e-05,3
3143,"[0, 0]",l,0,-1.1339338920317014e-05,3
3144,"[0, 0]",l,0,-1.1341317504168954e-05,3
3145,"[0, 0]",r,0,-1.3335693744226889e-05,2
3146,"[1, 0]",r,0,-7.03578946974822e-05,2
3147,"[2, 0]",d,0,7.524208212734789e-05,1
3148,"[2, 1]",d,0,0.001601873382796741,1
3149,"[2, 2]",r,0,0.02310577514288694,2
3150,"[3, 2]",r,1,0.22217864060085324,2
3151,"[0, 0]",l,0,-1.1329976186664785e-05,3
3152,"[0, 0]",l,0,-1.131864621047812e-05,3
3153,"[0, 0]",l,0,-1.1307327564267642e-05,3
3154,"[0, 0]",l,0,-1.1296020236703374e-05,3
3155,"[0, 0]",l,0,-1.128472421646667e-05,3
3156,"[0, 0]",l,0,-1.1273439492250203e-05,3
3157,"[0, 0]",l,0,-1.1262166052757953e-05,3
3158,"[0, 0]",l,0,-1.1250903886705195e-05,3
3159,"[0, 0]",l,0,-1.1239652982818489e-05,3
3160,"[0, 0]",l,0,-1.1244437698301839e-05,3
3161,"[0, 0]",u,0,-1.299113692355349e-05,0
3162,"[0, 0]",l,0,-1.1233193260603537e-05,3
3163,"[0, 0]",l,0,-1.1221960067342934e-05,3
3164,"[0, 0]",l,0,-1.1210738107275591e-05,3
3165,"[0, 0]",l,0,-1.1199527369168316e-05,3
3166,"[0, 0]",l,0,-1.1188327841799147e-05,3
3167,"[0, 0]",l,0,-1.1177139513957348e-05,3
3168,"[0, 0]",l,0,-1.116596237444339e-05,3
3169,"[0, 0]",l,0,-1.1154796412068946e-05,3
3170,"[0, 0]",l,0,-1.1143641615656877e-05,3
3171,"[0, 0]",l,0,-1.113249797404122e-05,3
3172,"[0, 0]",l,0,-1.112136547606718e-05,3
3173,"[0, 0]",l,0,-1.1110244110591113e-05,3
3174,"[0, 0]",l,0,-1.1116061901797183e-05,3
3175,"[0, 0]",u,0,-1.296127011143413e-05,0
3176,"[0, 0]",l,0,-1.1104945839895386e-05,3
3177,"[0, 0]",l,0,-1.109384089405549e-05,3
3178,"[0, 0]",l,0,-1.1082747053161434e-05,3
3179,"[0, 0]",l,0,-1.1071664306108274e-05,3
3180,"[0, 0]",l,0,-1.1077599094050098e-05,3
3181,"[0, 0]",u,0,-1.293135580216624e-05,0
3182,"[0, 0]",l,0,-1.1066521494956048e-05,3
3183,"[0, 0]",l,0,-1.1055454973461092e-05,3
3184,"[0, 0]",l,0,-1.1044399518487632e-05,3
3185,"[0, 0]",l,0,-1.1033355118969144e-05,3
3186,"[0, 0]",l,0,-1.1022321763850175e-05,3
3187,"[0, 0]",l,0,-1.1011299442086326e-05,3
3188,"[0, 0]",l,0,-1.1000288142644239e-05,3
3189,"[0, 0]",l,0,-1.0989287854501595e-05,3
3190,"[0, 0]",l,0,-1.099941621965462e-05,3
3191,"[0, 0]",r,0,-1.3321198272461029e-05,2
3192,"[1, 0]",l,0,-1.3173755970381796e-05,3
3193,"[0, 0]",l,0,-1.0988416803434966e-05,3
3194,"[0, 0]",l,0,-1.097742838663153e-05,3
3195,"[0, 0]",l,0,-1.09664509582449e-05,3
3196,"[0, 0]",l,0,-1.0955484507286655e-05,3
3197,"[0, 0]",l,0,-1.0944529022779368e-05,3
3198,"[0, 0]",l,0,-1.0933584493756589e-05,3
3199,"[0, 0]",l,0,-1.0922650909262833e-05,3
3200,"[0, 0]",l,0,-1.091172825835357e-05,3
3201,"[0, 0]",l,0,-1.0900816530095215e-05,3
3202,"[0, 0]",l,0,-1.088991571356512e-05,3
3203,"[0, 0]",l,0,-1.0879025797851555e-05,3
3204,"[0, 0]",l,0,-1.0868146772053704e-05,3
3205,"[0, 0]",l,0,-1.085727862528165e-05,3
3206,"[0, 0]",l,0,-1.0846421346656368e-05,3
3207,"[0, 0]",l,0,-1.0835574925309712e-05,3
3208,"[0, 0]",l,0,-1.0824739350384403e-05,3
3209,"[0, 0]",l,0,-1.0813914611034018e-05,3
3210,"[0, 0]",l,0,-1.0803100696422984e-05,3
3211,"[0, 0]",l,0,-1.0792297595726561e-05,3
3212,"[0, 0]",l,0,-1.0781505298130834e-05,3
3213,"[0, 0]",l,0,-1.0770723792832703e-05,3
3214,"[0, 0]",l,0,-1.1785866527710332e-05,3
3215,"[0, 0]",d,0,-0.000123519238462319,1
3216,"[0, 1]",u,0,-7.376327017644691e-07,0
3217,"[0, 0]",l,0,-1.1774080661182623e-05,3
3218,"[0, 0]",l,0,-1.1776230639022946e-05,3
3219,"[0, 0]",r,0,-1.3306550093469854e-05,2
3220,"[1, 0]",l,0,-1.3148004486429185e-05,3
3221,"[0, 0]",l,0,-1.1764454408383923e-05,3
3222,"[0, 0]",l,0,-1.175268995397554e-05,3
3223,"[0, 0]",l,0,-1.1740937264021563e-05,3
3224,"[0, 0]",l,0,-1.1729196326757542e-05,3
3225,"[0, 0]",l,0,-1.1717467130430784e-05,3
3226,"[0, 0]",l,0,-1.1705749663300353e-05,3
3227,"[0, 0]",l,0,-1.1694043913637053e-05,3
3228,"[0, 0]",l,0,-1.1682349869723416e-05,3
3229,"[0, 0]",l,0,-1.1670667519853693e-05,3
3230,"[0, 0]",l,0,-1.1658996852333839e-05,3
3231,"[0, 0]",l,0,-1.1647337855481505e-05,3
3232,"[0, 0]",l,0,-1.1635690517626024e-05,3
3233,"[0, 0]",l,0,-1.1624054827108398e-05,3
3234,"[0, 0]",l,0,-1.161243077228129e-05,3
3235,"[0, 0]",l,0,-1.1600818341509009e-05,3
3236,"[0, 0]",l,0,-1.15892175231675e-05,3
3237,"[0, 0]",l,0,-1.1577628305644333e-05,3
3238,"[0, 0]",l,0,-1.156605067733869e-05,3
3239,"[0, 0]",l,0,-1.155448462666135e-05,3
3240,"[0, 0]",l,0,-1.1542930142034689e-05,3
3241,"[0, 0]",l,0,-1.1531387211892655e-05,3
3242,"[0, 0]",l,0,-1.1519855824680762e-05,3
3243,"[0, 0]",l,0,-1.1508335968856082e-05,3
3244,"[0, 0]",l,0,-1.1496827632887226e-05,3
3245,"[0, 0]",l,0,-1.1485330805254338e-05,3
3246,"[0, 0]",l,0,-1.1473845474449085e-05,3
3247,"[0, 0]",l,0,-1.1462371628974636e-05,3
3248,"[0, 0]",l,0,-1.1450909257345662e-05,3
3249,"[0, 0]",l,0,-1.1439458348088316e-05,3
3250,"[0, 0]",l,0,-1.1428018889740229e-05,3
3251,"[0, 0]",l,0,-1.1416590870850488e-05,3
3252,"[0, 0]",l,0,-1.1418807164361479e-05,3
3253,"[0, 0]",u,0,-1.290481150862383e-05,0
3254,"[0, 0]",l,0,-1.1407388357197117e-05,3
3255,"[0, 0]",l,0,-1.139598096883992e-05,3
3256,"[0, 0]",l,0,-1.138458498787108e-05,3
3257,"[0, 0]",l,0,-1.1373200402883208e-05,3
3258,"[0, 0]",l,0,-1.1361827202480325e-05,3
3259,"[0, 0]",l,0,-1.1350465375277844e-05,3
3260,"[0, 0]",l,0,-1.1339114909902566e-05,3
3261,"[0, 0]",l,0,-1.1341867064381155e-05,3
3262,"[0, 0]",u,0,-1.2877840197117023e-05,0
3263,"[0, 0]",l,0,-1.1330525197316773e-05,3
3264,"[0, 0]",l,0,-1.1319194672119456e-05,3
3265,"[0, 0]",l,0,-1.1307875477447336e-05,3
3266,"[0, 0]",l,0,-1.129656760196989e-05,3
3267,"[0, 0]",l,0,-1.1285271034367919e-05,3
3268,"[0, 0]",l,0,-1.127398576333355e-05,3
3269,"[0, 0]",l,0,-1.1262711777570218e-05,3
3270,"[0, 0]",l,0,-1.1251449065792648e-05,3
3271,"[0, 0]",l,0,-1.1240197616726855e-05,3
3272,"[0, 0]",l,0,-1.1228957419110128e-05,3
3273,"[0, 0]",l,0,-1.1236426795760255e-05,3
3274,"[0, 0]",r,0,-1.3302736736337732e-05,2
3275,"[1, 0]",u,0,-1.4336067858661291e-05,0
3276,"[1, 0]",l,0,-1.3117652282726735e-05,3
3277,"[0, 0]",l,0,-1.1225190368964494e-05,3
3278,"[0, 0]",l,0,-1.1213965178595529e-05,3
3279,"[0, 0]",l,0,-1.1202751213416934e-05,3
3280,"[0, 0]",l,0,-1.1191548462203517e-05,3
3281,"[0, 0]",l,0,-1.1180356913741314e-05,3
3282,"[0, 0]",l,0,-1.1169176556827573e-05,3
3283,"[0, 0]",l,0,-1.1158007380270745e-05,3
3284,"[0, 0]",l,0,-1.1146849372890475e-05,3
3285,"[0, 0]",l,0,-1.1135702523517584e-05,3
3286,"[0, 0]",l,0,-1.1124566820994067e-05,3
3287,"[0, 0]",l,0,-1.1113442254173074e-05,3
3288,"[0, 0]",l,0,-1.11023288119189e-05,3
3289,"[0, 0]",l,0,-1.1091226483106982e-05,3
3290,"[0, 0]",l,0,-1.1080135256623874e-05,3
3291,"[0, 0]",l,0,-1.106905512136725e-05,3
3292,"[0, 0]",l,0,-1.1057986066245883e-05,3
3293,"[0, 0]",l,0,-1.1046928080179636e-05,3
3294,"[0, 0]",l,0,-1.1035881152099457e-05,3
3295,"[0, 0]",l,0,-1.1024845270947357e-05,3
3296,"[0, 0]",l,0,-1.101382042567641e-05,3
3297,"[0, 0]",l,0,-1.1002806605250734e-05,3
3298,"[0, 0]",l,0,-1.0991803798645482e-05,3
3299,"[0, 0]",l,0,-1.0980811994846837e-05,3
3300,"[0, 0]",l,0,-1.096983118285199e-05,3
3301,"[0, 0]",l,0,-1.0958861351669138e-05,3
3302,"[0, 0]",l,0,-1.0947902490317469e-05,3
3303,"[0, 0]",l,0,-1.0936954587827152e-05,3
3304,"[0, 0]",l,0,-1.0926017633239324e-05,3
3305,"[0, 0]",l,0,-1.0915091615606084e-05,3
3306,"[0, 0]",l,0,-1.0904176523990477e-05,3
3307,"[0, 0]",l,0,-1.0893272347466487e-05,3
3308,"[0, 0]",l,0,-1.088237907511902e-05,3
3309,"[0, 0]",l,0,-1.0871496696043902e-05,3
3310,"[0, 0]",l,0,-1.0860625199347858e-05,3
3311,"[0, 0]",l,0,-1.084976457414851e-05,3
3312,"[0, 0]",l,0,-1.0838914809574362e-05,3
3313,"[0, 0]",l,0,-1.0828075894764787e-05,3
3314,"[0, 0]",l,0,-1.0817247818870022e-05,3
3315,"[0, 0]",l,0,-1.0828799971308362e-05,3
3316,"[0, 0]",r,0,-1.3287768239518896e-05,2
3317,"[1, 0]",l,0,-1.3083934959641243e-05,3
3318,"[0, 0]",l,0,-1.0817971171337053e-05,3
3319,"[0, 0]",l,0,-1.0807153200165715e-05,3
3320,"[0, 0]",l,0,-1.079634604696555e-05,3
3321,"[0, 0]",l,0,-1.0785549700918584e-05,3
3322,"[0, 0]",l,0,-1.0774764151217665e-05,3
3323,"[0, 0]",l,0,-1.0763989387066448e-05,3
3324,"[0, 0]",l,0,-1.0753225397679381e-05,3
3325,"[0, 0]",l,0,-1.0742472172281701e-05,3
3326,"[0, 0]",l,0,-1.073172970010942e-05,3
3327,"[0, 0]",l,0,-1.072099797040931e-05,3
3328,"[0, 0]",l,0,-1.07102769724389e-05,3
3329,"[0, 0]",l,0,-1.0699566695466461e-05,3
3330,"[0, 0]",l,0,-1.0688867128770995e-05,3
3331,"[0, 0]",l,0,-1.0678178261642225e-05,3
3332,"[0, 0]",l,0,-1.0667500083380582e-05,3
3333,"[0, 0]",l,0,-1.0680414996702446e-05,3
3334,"[0, 0]",r,0,-1.3272645971760477e-05,2
3335,"[1, 0]",l,0,-1.3049219345015151e-05,3
3336,"[0, 0]",l,0,-1.0669734581705743e-05,3
3337,"[0, 0]",l,0,-1.0659064847124038e-05,3
3338,"[0, 0]",l,0,-1.0648405782276914e-05,3
3339,"[0, 0]",l,0,-1.0637757376494638e-05,3
3340,"[0, 0]",l,0,-1.0627119619118144e-05,3
3341,"[0, 0]",l,0,-1.0616492499499026e-05,3
3342,"[0, 0]",l,0,-1.0605876006999527e-05,3
3343,"[0, 0]",l,0,-1.0595270130992527e-05,3
3344,"[0, 0]",l,0,-1.0608771243428446e-05,3
3345,"[0, 0]",r,0,-1.3257362486148008e-05,2
3346,"[1, 0]",l,0,-1.3014206092755855e-05,3
3347,"[0, 0]",l,0,-1.0598162472185017e-05,3
3348,"[0, 0]",l,0,-1.0587564309712832e-05,3
3349,"[0, 0]",l,0,-1.0576976745403119e-05,3
3350,"[0, 0]",l,0,-1.0566399768657715e-05,3
3351,"[0, 0]",l,0,-1.0555833368889057e-05,3
3352,"[0, 0]",l,0,-1.0545277535520168e-05,3
3353,"[0, 0]",l,0,-1.0534732257984648e-05,3
3354,"[0, 0]",l,0,-1.0524197525726664e-05,3
3355,"[0, 0]",l,0,-1.0513673328200937e-05,3
3356,"[0, 0]",l,0,-1.0503159654872736e-05,3
3357,"[0, 0]",l,0,-1.0492656495217863e-05,3
3358,"[0, 0]",l,0,-1.0482163838722646e-05,3
3359,"[0, 0]",l,0,-1.0471681674883924e-05,3
3360,"[0, 0]",l,0,-1.046120999320904e-05,3
3361,"[0, 0]",l,0,-1.0450748783215831e-05,3
3362,"[0, 0]",l,0,-1.0440298034432615e-05,3
3363,"[0, 0]",l,0,-1.0455211316463621e-05,3
3364,"[0, 0]",r,0,-1.324191671612133e-05,2
3365,"[1, 0]",l,0,-1.2978160933676469e-05,3
3366,"[0, 0]",l,0,-1.0444756105147158e-05,3
3367,"[0, 0]",l,0,-1.0434311349042011e-05,3
3368,"[0, 0]",l,0,-1.0423877037692969e-05,3
3369,"[0, 0]",l,0,-1.0413453160655276e-05,3
3370,"[0, 0]",l,0,-1.0403039707494622e-05,3
3371,"[0, 0]",l,0,-1.0392636667787128e-05,3
3372,"[0, 0]",l,0,-1.038224403111934e-05,3
3373,"[0, 0]",l,0,-1.0371861787088222e-05,3
3374,"[0, 0]",l,0,-1.0361489925301133e-05,3
3375,"[0, 0]",l,0,-1.0351128435375833e-05,3
3376,"[0, 0]",l,0,-1.0340777306940457e-05,3
3377,"[0, 0]",l,0,-1.0353270095645106e-05,3
3378,"[0, 0]",u,0,-1.2842241226006658e-05,0
3379,"[0, 0]",l,0,-1.0342916825549462e-05,3
3380,"[0, 0]",l,0,-1.0332573908723913e-05,3
3381,"[0, 0]",l,0,-1.032224133481519e-05,3
3382,"[0, 0]",l,0,-1.0311919093480374e-05,3
3383,"[0, 0]",l,0,-1.0301607174386895e-05,3
3384,"[0, 0]",l,0,-1.0291305567212507e-05,3
3385,"[0, 0]",l,0,-1.0281014261645295e-05,3
3386,"[0, 0]",l,0,-1.027073324738365e-05,3
3387,"[0, 0]",l,0,-1.0260462514136267e-05,3
3388,"[0, 0]",l,0,-1.0250202051622131e-05,3
3389,"[0, 0]",l,0,-1.0239951849570508e-05,3
3390,"[0, 0]",l,0,-1.0229711897720938e-05,3
3391,"[0, 0]",l,0,-1.0242994949777788e-05,3
3392,"[0, 0]",u,0,-1.2806005768294592e-05,0
3393,"[0, 0]",l,0,-1.023275195482801e-05,3
3394,"[0, 0]",l,0,-1.0222519202873182e-05,3
3395,"[0, 0]",l,0,-1.021229668367031e-05,3
3396,"[0, 0]",l,0,-1.020208438698664e-05,3
3397,"[0, 0]",l,0,-1.0191882302599653e-05,3
3398,"[0, 0]",l,0,-1.0181690420297053e-05,3
3399,"[0, 0]",l,0,-1.0171508729876755e-05,3
3400,"[0, 0]",l,0,-1.018897089302308e-05,3
3401,"[0, 0]",r,0,-1.3226300997363205e-05,2
3402,"[1, 0]",l,0,-1.2940080062376911e-05,3
3403,"[0, 0]",l,0,-1.0178781922130058e-05,3
3404,"[0, 0]",l,0,-1.0168603140207928e-05,3
3405,"[0, 0]",l,0,-1.015843453706772e-05,3
3406,"[0, 0]",l,0,-1.0148276102530653e-05,3
3407,"[0, 0]",l,0,-1.0138127826428123e-05,3
3408,"[0, 0]",l,0,-1.0127989698601694e-05,3
3409,"[0, 0]",l,0,-1.0117861708903092e-05,3
3410,"[0, 0]",l,0,-1.010774384719419e-05,3
3411,"[0, 0]",l,0,-1.0097636103346995e-05,3
3412,"[0, 0]",l,0,-1.0087538467243647e-05,3
3413,"[0, 0]",l,0,-1.0077450928776403e-05,3
3414,"[0, 0]",l,0,-1.0067373477847627e-05,3
3415,"[0, 0]",l,0,-1.005730610436978e-05,3
3416,"[0, 0]",l,0,-1.0047248798265409e-05,3
3417,"[0, 0]",l,0,-1.1058449456443626e-05,3
3418,"[0, 0]",d,0,-0.0001222906847720117,1
3419,"[0, 1]",u,0,-1.8308725376949297e-06,0
3420,"[0, 0]",d,0,-0.00012107751087190151,1
3421,"[0, 1]",r,0,-1.106301294284482e-06,2
3422,"[1, 1]",u,0,-4.040937011530894e-06,0
3423,"[1, 0]",l,0,-1.2910205306861135e-05,3
3424,"[0, 0]",l,0,-1.1047391006987182e-05,3
3425,"[0, 0]",l,0,-1.1036343615980195e-05,3
3426,"[0, 0]",l,0,-1.1025307272364215e-05,3
3427,"[0, 0]",l,0,-1.101428196509185e-05,3
3428,"[0, 0]",l,0,-1.100326768312676e-05,3
3429,"[0, 0]",l,0,-1.0992264415443633e-05,3
3430,"[0, 0]",l,0,-1.098127215102819e-05,3
3431,"[0, 0]",l,0,-1.0970290878877161e-05,3
3432,"[0, 0]",l,0,-1.0959320587998283e-05,3
3433,"[0, 0]",l,0,-1.0948361267410285e-05,3
3434,"[0, 0]",l,0,-1.0937412906142875e-05,3
3435,"[0, 0]",l,0,-1.0926475493236732e-05,3
3436,"[0, 0]",l,0,-1.0915549017743495e-05,3
3437,"[0, 0]",l,0,-1.0904633468725752e-05,3
3438,"[0, 0]",l,0,-1.0893728835257026e-05,3
3439,"[0, 0]",l,0,-1.088283510642177e-05,3
3440,"[0, 0]",l,0,-1.0871952271315348e-05,3
3441,"[0, 0]",l,0,-1.0861080319044033e-05,3
3442,"[0, 0]",l,0,-1.085021923872499e-05,3
3443,"[0, 0]",l,0,-1.0839369019486264e-05,3
3444,"[0, 0]",l,0,-1.0828529650466777e-05,3
3445,"[0, 0]",l,0,-1.081770112081631e-05,3
3446,"[0, 0]",l,0,-1.0806883419695493e-05,3
3447,"[0, 0]",l,0,-1.0796076536275798e-05,3
3448,"[0, 0]",l,0,-1.0785280459739521e-05,3
3449,"[0, 0]",l,0,-1.0774495179279781e-05,3
3450,"[0, 0]",l,0,-1.0763720684100501e-05,3
3451,"[0, 0]",l,0,-1.07529569634164e-05,3
3452,"[0, 0]",l,0,-1.0742204006452984e-05,3
3453,"[0, 0]",l,0,-1.0731461802446531e-05,3
3454,"[0, 0]",l,0,-1.0720730340644084e-05,3
3455,"[0, 0]",l,0,-1.071000961030344e-05,3
3456,"[0, 0]",l,0,-1.0699299600693135e-05,3
3457,"[0, 0]",l,0,-1.0688600301092442e-05,3
3458,"[0, 0]",l,0,-1.0677911700791349e-05,3
3459,"[0, 0]",l,0,-1.0667233789090558e-05,3
3460,"[0, 0]",l,0,-1.0656566555301467e-05,3
3461,"[0, 0]",l,0,-1.0645909988746166e-05,3
3462,"[0, 0]",l,0,-1.063526407875742e-05,3
3463,"[0, 0]",l,0,-1.0624628814678662e-05,3
3464,"[0, 0]",l,0,-1.0614004185863984e-05,3
3465,"[0, 0]",l,0,-1.060339018167812e-05,3
3466,"[0, 0]",l,0,-1.0592786791496442e-05,3
3467,"[0, 0]",l,0,-1.0582194004704946e-05,3
3468,"[0, 0]",l,0,-1.0571611810700242e-05,3
3469,"[0, 0]",l,0,-1.0561040198889542e-05,3
3470,"[0, 0]",l,0,-1.0570683848815298e-05,3
3471,"[0, 0]",u,0,-1.2773081865250984e-05,0
3472,"[0, 0]",l,0,-1.0560113164966483e-05,3
3473,"[0, 0]",l,0,-1.0549553051801516e-05,3
3474,"[0, 0]",l,0,-1.0539003498749715e-05,3
3475,"[0, 0]",l,0,-1.0528464495250965e-05,3
3476,"[0, 0]",l,0,-1.0517936030755714e-05,3
3477,"[0, 0]",l,0,-1.0507418094724958e-05,3
3478,"[0, 0]",l,0,-1.0521380622753977e-05,3
3479,"[0, 0]",r,0,-1.3223062598117525e-05,2
3480,"[1, 0]",u,0,-1.4308899027836428e-05,0
3481,"[1, 0]",l,0,-1.3870800851639637e-05,3
3482,"[0, 0]",d,0,-0.00011987669247483106,1
3483,"[0, 1]",r,0,-1.1316067144454153e-06,2
3484,"[1, 1]",u,0,-4.125364849080342e-06,0
3485,"[1, 0]",l,0,-1.3826785268728026e-05,3
3486,"[0, 0]",l,0,-1.0510859242131223e-05,3
3487,"[0, 0]",l,0,-1.0500348382889092e-05,3
3488,"[0, 0]",l,0,-1.0489848034506203e-05,3
3489,"[0, 0]",l,0,-1.0479358186471696e-05,3
3490,"[0, 0]",l,0,-1.0468878828285225e-05,3
3491,"[0, 0]",l,0,-1.045840994945694e-05,3
3492,"[0, 0]",l,0,-1.0447951539507483e-05,3
3493,"[0, 0]",l,0,-1.0437503587967976e-05,3
3494,"[0, 0]",l,0,-1.0427066084380008e-05,3
3495,"[0, 0]",l,0,-1.0416639018295628e-05,3
3496,"[0, 0]",l,0,-1.0406222379277333e-05,3
3497,"[0, 0]",l,0,-1.0395816156898056e-05,3
3498,"[0, 0]",l,0,-1.0385420340741158e-05,3
3499,"[0, 0]",l,0,-1.0375034920400416e-05,3
3500,"[0, 0]",l,0,-1.0364659885480015e-05,3
3501,"[0, 0]",l,0,-1.0354295225594535e-05,3
3502,"[0, 0]",l,0,-1.132964250561207e-05,3
3503,"[0, 0]",d,0,-0.00011868811001051276,1
3504,"[0, 1]",r,0,-1.1574189309426843e-06,2
3505,"[1, 1]",u,0,-4.208552268008091e-06,0
3506,"[1, 0]",l,0,-1.3790484198591254e-05,3
3507,"[0, 0]",l,0,-1.1318312863106457e-05,3
3508,"[0, 0]",l,0,-1.130699455024335e-05,3
3509,"[0, 0]",l,0,-1.1295687555693108e-05,3
3510,"[0, 0]",l,0,-1.1284391868137414e-05,3
3511,"[0, 0]",l,0,-1.1273107476269277e-05,3
3512,"[0, 0]",l,0,-1.1261834368793008e-05,3
3513,"[0, 0]",l,0,-1.1250572534424215e-05,3
3514,"[0, 0]",l,0,-1.1253024545867231e-05,3
3515,"[0, 0]",u,0,-1.274662826751128e-05,0
3516,"[0, 0]",l,0,-1.1241771521321364e-05,3
3517,"[0, 0]",l,0,-1.1230529749800043e-05,3
3518,"[0, 0]",l,0,-1.1232944106709644e-05,3
3519,"[0, 0]",u,0,-1.2720258481796553e-05,0
3520,"[0, 0]",l,0,-1.1221711162602934e-05,3
3521,"[0, 0]",l,0,-1.1210489451440331e-05,3
3522,"[0, 0]",l,0,-1.119927896198889e-05,3
3523,"[0, 0]",l,0,-1.1188079683026902e-05,3
3524,"[0, 0]",l,0,-1.1176891603343876e-05,3
3525,"[0, 0]",l,0,-1.1165714711740532e-05,3
3526,"[0, 0]",l,0,-1.1154548997028792e-05,3
3527,"[0, 0]",l,0,-1.1143394448031763e-05,3
3528,"[0, 0]",l,0,-1.210015349364606e-05,3
3529,"[0, 0]",d,0,-0.00011751164568078611,1
3530,"[0, 1]",r,0,-1.1837217120453302e-06,2
3531,"[1, 1]",u,0,-4.290581103115331e-06,0
3532,"[1, 0]",l,0,-1.3761480738048156e-05,3
3533,"[0, 0]",l,0,-1.2093634285045767e-05,3
3534,"[0, 0]",u,0,-1.2701898605543999e-05,0
3535,"[0, 0]",l,0,-1.2081540650760721e-05,3
3536,"[0, 0]",l,0,-1.2069459110109961e-05,3
3537,"[0, 0]",l,0,-1.205738965099985e-05,3
3538,"[0, 0]",l,0,-1.204533226134885e-05,3
3539,"[0, 0]",l,0,-1.2033286929087501e-05,3
3540,"[0, 0]",l,0,-1.2021253642158413e-05,3
3541,"[0, 0]",l,0,-1.2009232388516255e-05,3
3542,"[0, 0]",l,0,-1.199722315612774e-05,3
3543,"[0, 0]",l,0,-1.198522593297161e-05,3
3544,"[0, 0]",l,0,-1.1973240707038639e-05,3
3545,"[0, 0]",l,0,-1.19612674663316e-05,3
3546,"[0, 0]",l,0,-1.194930619886527e-05,3
3547,"[0, 0]",l,0,-1.1937356892666405e-05,3
3548,"[0, 0]",l,0,-1.1925419535773738e-05,3
3549,"[0, 0]",l,0,-1.1913494116237964e-05,3
3550,"[0, 0]",l,0,-1.1908676262525481e-05,3
3551,"[0, 0]",u,0,-1.2682057705851289e-05,0
3552,"[0, 0]",l,0,-1.1896767586262956e-05,3
3553,"[0, 0]",l,0,-1.1884870818676693e-05,3
3554,"[0, 0]",l,0,-1.1872985947858017e-05,3
3555,"[0, 0]",l,0,-1.186111296191016e-05,3
